Year,Quarter,Geography,Total Telehealth Eligible Users,Total Medicare Part B Enrollment,Total Telehealth Users,Pct_Telehealth,Real_GDP,Total_Population,Total_Male_Population%,Total_Female_Population%,Population_Under5%,Population5_17%,Population18_24%,Population25_34%,Population35_44%,Population45_54%,Population55_64%,Population65_74%,Population_Over75%,Less_Than_High_School_Diploma%,High_School_Graduate%,Some_College_or_Associate Degree%,Bachelor_Degree%,Graduate_Or_Professional_Degree%,UnemploymentRate%,Private_Health_Insurance%,Public_Health_Insurance_Coverage%,No_Health_Insurance_Coverage%,Povery_Rate%,White,Black,Hispanic,Asian,American Indian or Alaska Native,Multiple Races
2022,4,Maine,105578.0,147898.66667,13803.0,0.1307,73036.2,1385340,49.4,50.6,4.4,13.3,7.9,12.0,12.3,12.2,15.3,13.4,9.2,5.4,30.2,28.4,22.3,13.8,3.3,68.7,40.5,6.6,10.8,0.905,0.016,0.02,0.009,0.004,0.045
2022,4,Maryland,584895.0,744026.33333,108726.0,0.1859,416406.2,6164660,48.7,51.3,5.7,16.2,8.6,13.1,13.6,12.5,13.4,9.9,7.1,8.6,23.6,24.0,23.2,20.6,4.0,72.8,35.2,6.1,9.6,0.472,0.292,0.115,0.066,0.001,0.054
2022,4,Massachusetts,660283.0,822809.66667,158902.0,0.2407,608052.9,6981974,49.0,51.0,4.9,14.2,10.0,13.9,13.0,12.3,13.7,10.5,7.6,8.7,23.0,21.7,25.3,21.3,4.1,73.4,37.8,2.4,10.4,0.673,0.065,0.131,0.07,0.001,0.06
2022,4,Michigan,627604.0,824032.0,106486.0,0.1697,543720.9,10034118,49.6,50.4,5.3,15.6,9.5,13.1,12.2,12.0,13.6,11.2,7.5,8.2,28.1,31.6,19.5,12.6,4.6,70.4,41.0,4.5,13.4,0.729,0.129,0.057,0.033,0.003,0.05
2022,4,Minnesota,295946.0,412948.66667,51659.0,0.1746,384727.7,5717184,50.2,49.8,5.7,16.8,8.9,13.0,13.7,11.5,13.0,10.2,7.2,6.0,23.4,31.5,25.4,13.7,3.2,74.7,35.3,4.5,9.6,0.763,0.065,0.058,0.052,0.007,0.055
2022,4,Mississippi,291060.0,363159.33333,17579.0,0.0604,116557.1,2940057,48.5,51.5,5.8,17.2,10.2,12.0,12.9,12.0,12.4,10.5,6.9,12.4,30.8,32.1,15.2,9.6,4.9,61.5,40.1,10.8,19.1,0.557,0.364,0.032,0.009,0.004,0.035
2022,4,Missouri,441949.0,579306.0,38098.0,0.0862,339652.4,6177957,49.3,50.7,5.7,16.4,9.4,13.1,12.9,11.6,13.0,10.5,7.5,8.4,30.1,29.2,19.7,12.5,3.7,68.8,34.3,8.6,13.2,0.769,0.104,0.047,0.021,0.002,0.056
2022,4,Montana,116777.0,169722.33333,9998.0,0.0856,55193.9,1122867,50.5,49.5,5.1,15.8,9.2,13.0,13.0,11.0,12.8,12.3,7.8,6.0,27.7,31.7,22.9,11.7,3.0,65.2,40.6,8.3,12.1,0.838,0.003,0.043,0.006,0.051,0.058
2022,4,Nebraska,174368.0,234096.66667,12864.0,0.0738,139440.9,1967923,50.2,49.8,6.2,18.0,9.8,12.8,13.4,11.0,11.9,10.0,7.0,7.2,25.1,33.1,22.6,12.1,2.3,73.6,32.3,6.7,11.2,0.759,0.042,0.123,0.023,0.005,0.047
2022,4,Nevada,181669.0,253094.66667,26571.0,0.1463,190463.3,3177772,50.3,49.7,5.4,16.3,8.3,14.4,13.9,12.5,12.3,10.2,6.7,12.6,27.9,32.5,17.6,9.5,5.5,63.4,36.9,11.1,12.5,0.444,0.09,0.303,0.09,0.005,0.063
2022,4,New Hampshire,148014.0,197318.0,24273.0,0.164,91416.1,1395231,49.9,50.1,4.5,13.5,8.5,13.0,12.3,12.3,15.6,12.2,8.0,5.5,27.1,26.1,24.6,16.7,2.5,75.6,33.5,4.9,7.2,0.867,0.014,0.045,0.026,0.001,0.047
2022,4,New Jersey,723529.0,889488.0,133315.0,0.1843,650235.8,9261699,49.3,50.7,5.5,15.9,8.5,12.8,13.3,12.9,13.6,10.0,7.4,9.3,25.2,22.0,25.9,17.6,5.0,71.2,33.6,6.8,9.7,0.515,0.118,0.22,0.101,0.001,0.046
2022,4,New Mexico,145769.0,207032.66667,24888.0,0.1707,103301.6,2113344,49.6,50.4,5.0,16.6,9.7,13.0,13.0,11.3,12.3,11.5,7.7,12.0,25.7,31.8,16.9,13.5,4.8,54.4,51.2,8.2,17.6,0.347,0.015,0.505,0.016,0.081,0.035
2022,4,New York,1298922.0,1614267.3333,269476.0,0.2075,1765102.1,19677151,48.9,51.1,5.4,14.9,9.2,14.0,12.9,12.2,13.3,10.3,7.8,12.1,24.6,23.3,22.3,17.7,5.1,65.4,42.9,4.9,14.3,0.53,0.133,0.197,0.09,0.002,0.048
2022,4,North Carolina,753676.0,958435.66667,83832.0,0.1112,619537.2,10698973,48.9,51.1,5.5,16.0,9.7,13.3,12.9,12.6,12.7,10.4,7.0,9.8,24.9,29.4,22.8,13.2,3.8,67.8,35.9,9.3,12.8,0.609,0.2,0.104,0.031,0.008,0.046
2022,4,North Dakota,66320.0,92184.666667,4544.0,0.0685,55988.0,779261,51.2,48.8,6.1,17.1,10.7,14.5,13.7,9.7,11.5,9.7,7.0,6.1,25.6,36.4,22.3,9.5,2.2,78.4,29.5,6.4,11.5,0.828,0.026,0.044,0.012,0.039,0.048
2022,4,Ohio,780095.0,1006387.0,89322.0,0.1145,695257.9,11756058,49.4,50.6,5.6,16.1,9.1,13.1,12.6,11.9,13.1,10.9,7.5,8.2,31.9,27.8,19.4,12.6,3.7,68.1,38.8,5.9,13.4,0.763,0.118,0.044,0.025,0.001,0.049
2022,4,Oklahoma,340062.0,439192.66667,33821.0,0.0995,193940.5,4019800,49.9,50.1,6.0,17.7,10.1,13.3,13.2,11.4,11.8,9.7,6.8,10.4,30.6,30.5,18.6,9.9,4.2,61.7,39.6,11.7,15.7,0.628,0.065,0.122,0.023,0.069,0.092
2022,4,Oregon,259611.0,377146.33333,43912.0,0.1691,256062.7,4240137,50.0,50.0,4.7,14.9,8.6,14.1,14.0,12.4,12.1,11.5,7.8,8.4,22.7,32.6,22.2,14.1,4.3,67.1,41.2,6.0,12.1,0.718,0.017,0.144,0.045,0.007,0.065
2022,4,Pennsylvania,969322.0,1228501.3333,133408.0,0.1376,779360.6,12972008,49.3,50.7,5.2,15.1,9.2,12.9,12.5,11.9,13.6,11.3,8.3,7.8,33.0,24.1,20.8,14.3,4.3,71.2,38.8,5.3,11.8,0.733,0.098,0.087,0.037,0.001,0.045
2022,4,Rhode Island,65080.0,81998.333333,12849.0,0.1974,62279.4,1093734,49.0,51.0,4.8,13.8,10.3,13.8,12.6,11.8,14.1,11.0,7.8,9.5,24.7,26.2,23.9,15.7,4.5,70.5,37.9,4.2,10.8,0.68,0.045,0.179,0.032,0.004,0.062
2022,4,South Carolina,502655.0,623263.0,44671.0,0.0889,254504.5,5282634,48.6,51.4,5.3,15.8,9.5,12.6,12.6,11.9,13.1,11.5,7.6,9.5,27.7,30.2,19.8,12.8,4.4,66.9,38.7,9.1,14.0,0.628,0.247,0.064,0.017,0.002,0.041
2022,4,South Dakota,84343.0,118571.33333,6093.0,0.0722,55259.8,909824,50.8,49.2,6.3,17.8,9.4,12.2,12.8,10.7,12.7,11.2,7.1,6.8,29.2,32.3,21.7,9.9,2.8,73.3,32.0,8.1,12.5,0.801,0.019,0.046,0.014,0.072,0.045
2022,4,Tennessee,505308.0,640799.33333,38027.0,0.0753,414470.8,7051339,49.1,50.9,5.7,16.1,9.2,13.7,12.9,12.3,12.9,10.3,6.9,9.6,31.3,28.0,19.7,11.4,3.4,67.2,35.9,9.3,13.3,0.721,0.152,0.063,0.019,0.001,0.044
2022,4,Texas,1450680.0,1913773.6667,212222.0,0.1463,1952708.6,30029572,50.0,50.0,6.3,18.5,10.0,14.4,14.1,12.3,11.0,8.2,5.2,13.9,24.2,28.0,21.6,12.3,4.4,62.8,29.6,16.6,14.0,0.389,0.115,0.405,0.054,0.001,0.036
2022,4,Utah,147404.0,197696.33333,15105.0,0.1025,217442.5,3380800,50.8,49.2,6.8,20.8,12.0,14.6,13.6,11.0,9.2,7.3,4.7,7.0,22.0,33.1,24.7,13.2,2.7,78.4,22.2,8.1,8.2,0.756,0.01,0.152,0.026,0.007,0.039
2022,4,Vermont,76287.0,103352.0,12578.0,0.1649,34752.6,647064,49.6,50.4,4.3,13.3,10.2,12.0,12.4,11.7,14.6,12.9,8.7,5.0,26.0,24.7,24.5,19.7,2.8,70.0,41.9,3.9,10.4,0.904,0.008,0.022,0.015,0.004,0.049
2022,4,Virginia,722522.0,920006.33333,87392.0,0.121,580475.2,8683619,49.5,50.5,5.5,15.9,9.7,13.3,13.6,12.3,12.8,9.9,6.9,8.5,23.9,25.4,23.6,18.6,3.6,73.0,34.2,6.5,10.6,0.589,0.182,0.104,0.07,0.001,0.054
2022,4,Washington,497811.0,715046.0,76412.0,0.1535,644075.1,7785786,50.5,49.5,5.4,15.7,8.6,15.1,14.3,12.0,12.0,10.1,6.7,7.8,21.5,31.2,23.8,15.7,4.1,70.8,36.3,6.1,10.0,0.636,0.038,0.14,0.098,0.009,0.073
2022,4,West Virginia,158330.0,206878.0,19797.0,0.125,77188.0,1775156,49.7,50.3,4.9,14.9,9.1,11.7,12.2,12.5,13.6,12.7,8.5,10.9,38.3,26.0,15.0,9.8,4.7,61.8,49.2,5.9,17.9,0.904,0.029,0.019,0.007,0.004,0.04
2022,4,Wisconsin,374165.0,524111.33333,41610.0,0.1112,339747.9,5892539,50.2,49.8,5.2,15.8,9.5,12.5,12.6,11.8,13.9,11.2,7.5,6.5,29.6,30.7,21.7,11.6,2.8,73.3,35.7,5.2,10.7,0.791,0.057,0.076,0.029,0.006,0.041
2022,4,Wyoming,69719.0,102212.33333,5333.0,0.0765,37827.2,581381,51.2,48.8,5.2,17.1,8.9,12.5,14.0,11.1,12.6,11.8,6.8,6.3,27.3,36.9,18.0,11.6,3.8,71.0,31.2,11.5,11.8,0.819,0.007,0.109,0.006,0.016,0.043
2023,1,Alabama,318126.0,399995.33333,22293.0,0.0701,245354.7,5108468,48.4,51.6,5.6,16.5,9.4,12.6,12.7,12.1,12.8,10.8,7.4,10.9,30.1,30.2,17.6,11.3,4.0,67.1,38.6,8.5,15.6,0.636,0.25,0.058,0.016,0.003,0.038
2023,1,Alaska,63151.0,97045.666667,9716.0,0.1539,54059.7,733406,52.6,47.4,6.2,17.6,8.9,15.3,15.0,11.2,11.8,9.1,5.0,6.8,29.1,31.9,20.1,12.2,4.8,66.0,37.8,10.4,10.4,0.574,0.023,0.074,0.061,0.141,0.112
2023,1,Arizona,486150.0,632745.66667,74188.0,0.1526,422399.6,7431344,49.9,50.1,5.3,16.0,9.4,13.8,12.7,11.6,11.8,10.9,8.5,10.6,23.4,32.5,20.4,13.1,4.3,64.0,38.4,9.9,12.4,0.523,0.044,0.317,0.035,0.031,0.048
2023,1,Arkansas,261628.0,337964.0,25285.0,0.0966,142860.6,3067732,49.3,50.7,5.8,17.1,9.4,12.8,13.0,11.7,12.2,10.5,7.5,10.7,34.2,28.9,16.6,9.5,4.2,60.2,43.0,8.9,15.7,0.673,0.141,0.092,0.017,0.004,0.07
2023,1,California,2071032.0,2815134.3333,518150.0,0.2502,3248656.6,38965193,49.9,50.1,5.4,16.3,9.1,14.6,14.0,12.4,12.0,9.4,6.8,15.2,20.4,26.9,22.8,14.7,5.5,63.4,40.3,6.4,12.0,0.333,0.05,0.406,0.156,0.003,0.05
2023,1,Colorado,299398.0,414684.0,44854.0,0.1498,437056.0,5877610,50.7,49.3,5.2,15.4,9.0,15.8,14.9,12.1,11.5,9.9,6.2,6.7,19.3,27.5,28.3,18.1,3.8,70.3,33.9,6.7,9.3,0.647,0.036,0.227,0.032,0.003,0.053
2023,1,Connecticut,213205.0,265720.0,35675.0,0.1673,286628.4,3617176,49.1,50.9,5.0,15.0,9.3,12.5,13.0,12.2,14.1,10.9,8.2,8.2,25.5,23.3,23.1,19.8,4.6,67.8,38.3,5.7,10.3,0.614,0.098,0.187,0.047,0.001,0.052
2023,1,Delaware,122024.0,148507.66667,19805.0,0.1623,78014.4,1031890,48.4,51.6,5.3,15.3,8.6,12.1,12.5,11.2,13.8,12.9,8.4,8.6,28.5,26.5,21.0,15.5,3.5,69.1,41.3,6.5,10.5,0.582,0.213,0.111,0.043,0.001,0.051
2023,1,District of Columbia,37353.0,50939.666667,7284.0,0.195,146024.3,678972,47.4,52.6,5.7,13.0,10.2,21.3,16.8,10.6,9.3,7.5,5.6,7.3,13.1,13.7,26.9,39.0,5.3,73.7,33.6,2.7,14.0,0.367,0.409,0.123,0.038,0.004,0.063
2023,1,Florida,1611721.0,1967935.6667,204015.0,0.1266,1292787.6,22610726,49.2,50.8,5.0,14.4,8.0,12.4,12.8,12.2,13.4,11.9,9.9,9.8,26.8,28.5,21.6,13.3,4.1,64.2,37.5,10.7,12.3,0.503,0.142,0.276,0.029,0.001,0.049
2023,1,Georgia,599059.0,756629.33333,62109.0,0.1037,678201.2,11029227,48.8,51.2,5.6,17.3,9.5,13.8,13.5,12.8,12.1,9.3,6.1,10.7,26.3,27.7,21.3,14.1,4.4,66.3,33.5,11.4,13.6,0.488,0.304,0.111,0.045,0.001,0.05
2023,1,Hawaii,75481.0,102807.66667,15567.0,0.2062,88614.3,1435138,50.1,49.9,5.4,15.1,8.1,12.9,13.4,11.7,12.2,11.6,9.6,7.0,26.3,29.7,23.1,13.9,3.5,75.2,40.3,3.2,10.1,0.198,0.014,0.098,0.366,0.004,0.235
2023,1,Idaho,124912.0,178558.33333,9628.0,0.0771,95897.9,1964726,50.3,49.7,5.6,18.1,9.8,12.9,13.2,11.4,11.5,10.6,6.8,7.8,25.9,34.1,21.6,10.6,3.6,68.8,35.7,8.9,10.1,0.784,0.008,0.138,0.014,0.007,0.049
2023,1,Illinois,910081.0,1201147.6667,109430.0,0.1202,885651.3,12549689,49.4,50.6,5.3,16.3,9.1,13.4,13.4,12.4,12.7,10.3,7.3,9.4,25.3,27.0,22.8,15.5,4.7,69.7,35.6,6.2,11.6,0.58,0.128,0.191,0.06,0.001,0.04
2023,1,Indiana,480348.0,624236.66667,40834.0,0.085,404290.3,6862199,49.7,50.3,5.9,17.2,9.7,13.0,12.8,11.9,12.3,10.3,7.0,9.6,32.2,28.1,19.1,11.1,3.6,67.8,37.4,6.9,12.3,0.752,0.087,0.088,0.026,0.001,0.045
2023,1,Iowa,292856.0,393621.33333,18924.0,0.0646,202051.4,3207004,50.0,50.0,5.7,16.9,9.8,12.4,12.8,11.4,12.4,10.8,7.8,6.7,29.9,31.8,20.9,10.7,2.8,71.8,37.8,5.0,11.3,0.826,0.036,0.074,0.023,0.002,0.037
2023,1,Kansas,269830.0,350339.33333,20974.0,0.0777,183795.6,2940547,50.2,49.8,5.8,17.6,10.1,12.8,13.2,11.1,11.8,10.4,7.2,8.3,25.1,30.8,22.4,13.4,3.3,73.2,31.7,8.4,11.2,0.73,0.048,0.137,0.026,0.004,0.053
2023,1,Kentucky,322448.0,413061.0,26465.0,0.0821,224418.0,4526154,49.6,50.4,5.8,16.5,9.0,13.2,12.6,12.3,12.8,10.7,7.1,10.5,33.0,28.7,16.3,11.5,4.1,62.8,45.2,5.4,16.4,0.819,0.071,0.048,0.014,0.001,0.046
2023,1,Louisiana,295435.0,369711.0,19491.0,0.066,248615.5,4573749,48.9,51.1,6.0,17.2,8.9,12.9,13.6,11.6,12.4,10.6,6.8,12.2,33.1,27.7,16.9,10.1,4.9,57.7,47.9,6.9,18.9,0.56,0.298,0.071,0.017,0.005,0.049
2023,1,Maine,98552.0,142372.33333,13676.0,0.1388,75195.4,1395722,49.1,50.9,4.3,13.3,7.9,12.1,12.6,12.0,14.8,13.6,9.3,5.1,29.4,28.6,23.2,13.7,3.2,67.5,41.9,5.9,10.4,0.9,0.018,0.021,0.009,0.004,0.047
2023,1,Maryland,569757.0,721797.66667,101878.0,0.1788,422866.3,6180253,48.5,51.5,5.6,16.4,8.5,12.8,13.8,12.4,13.3,10.1,7.1,8.8,23.9,23.6,22.4,21.3,4.0,73.1,34.6,6.3,9.5,0.464,0.288,0.127,0.066,0.001,0.054
2023,1,Massachusetts,635008.0,804962.33333,147957.0,0.233,615504.5,7001399,48.9,51.1,4.9,14.3,9.8,13.8,13.2,12.1,13.5,10.8,7.7,8.6,22.8,20.8,25.4,22.4,3.9,73.1,38.0,2.6,10.4,0.662,0.065,0.135,0.072,0.001,0.065
2023,1,Michigan,579101.0,776177.0,95772.0,0.1654,554256.2,10037261,49.5,50.5,5.3,15.8,9.2,13.1,12.2,11.9,13.3,11.6,7.7,8.0,27.7,31.6,19.9,12.8,4.5,69.9,41.3,4.5,13.5,0.726,0.13,0.059,0.033,0.003,0.048
2023,1,Minnesota,275937.0,393861.33333,50533.0,0.1831,390907.9,5737915,50.0,50.0,5.7,16.9,8.7,12.9,13.7,11.6,12.6,10.6,7.3,5.7,23.3,31.0,25.9,14.0,3.0,75.0,35.1,4.2,9.3,0.757,0.068,0.064,0.052,0.006,0.052
2023,1,Mississippi,280469.0,347052.0,16197.0,0.0577,119548.4,2939690,48.5,51.5,5.7,17.3,9.7,11.9,13.2,12.2,12.5,10.6,7.0,12.2,29.4,32.8,15.5,10.0,4.8,62.1,40.1,10.3,18.0,0.552,0.355,0.036,0.009,0.004,0.044
2023,1,Missouri,410815.0,547735.66667,32823.0,0.0799,348487.4,6196156,49.3,50.7,5.6,16.5,9.2,13.0,12.9,11.6,12.8,10.8,7.5,8.0,29.4,29.4,20.2,13.0,3.4,68.4,36.0,7.5,12.0,0.768,0.105,0.052,0.02,0.002,0.051
2023,1,Montana,113840.0,165534.0,9128.0,0.0802,57373.3,1132812,50.5,49.5,4.9,15.9,9.0,12.8,13.3,11.1,12.6,12.5,8.0,5.6,28.0,31.8,22.7,12.0,2.7,65.4,41.1,8.4,11.7,0.839,0.005,0.046,0.008,0.051,0.051
2023,1,Nebraska,167109.0,225764.0,12127.0,0.0726,145019.6,1978379,50.2,49.8,6.1,18.1,9.7,12.8,13.2,11.1,11.6,10.2,7.0,7.3,24.8,32.6,22.9,12.4,2.7,74.1,32.7,6.1,10.5,0.752,0.042,0.13,0.026,0.005,0.045
2023,1,Nevada,175233.0,243102.66667,25495.0,0.1455,195405.6,3194176,50.3,49.7,5.4,16.1,8.0,14.3,14.0,12.6,12.4,10.4,7.0,12.3,26.8,32.2,18.7,10.0,4.6,64.1,37.4,10.8,12.0,0.444,0.087,0.3,0.091,0.006,0.066
2023,1,New Hampshire,138200.0,189607.33333,23250.0,0.1682,93466.7,1402054,49.9,50.1,4.5,13.4,8.6,12.6,12.8,12.0,15.4,12.5,8.2,5.6,27.0,26.6,24.6,16.2,2.6,75.9,33.3,4.7,7.2,0.865,0.012,0.045,0.026,0.004,0.049
2023,1,New Jersey,706220.0,871166.33333,121804.0,0.1725,663888.5,9290841,49.2,50.8,5.6,16.0,8.3,12.7,13.3,12.8,13.4,10.3,7.5,9.3,25.2,21.7,26.3,17.5,4.7,70.1,34.1,7.2,9.7,0.506,0.119,0.227,0.102,0.001,0.045
2023,1,New Mexico,141733.0,199081.66667,20605.0,0.1454,110323.7,2114371,49.6,50.4,4.9,16.3,9.2,13.1,13.1,11.3,12.1,11.8,8.2,12.5,25.1,30.7,17.5,14.1,4.8,54.1,52.2,9.1,17.8,0.361,0.016,0.487,0.017,0.083,0.036
2023,1,New York,1249093.0,1577537.6667,248520.0,0.199,1791210.7,19571216,48.8,51.2,5.3,14.9,8.9,14.0,13.0,12.1,13.3,10.6,7.9,11.7,24.2,23.4,22.6,18.1,5.0,65.1,43.3,4.8,14.2,0.528,0.132,0.199,0.09,0.002,0.049
2023,1,North Carolina,720412.0,902396.33333,75732.0,0.1051,638067.3,10835491,49.0,51.0,5.5,15.9,9.5,13.3,13.0,12.5,12.6,10.5,7.1,9.4,24.5,29.3,23.0,13.8,4.0,67.3,36.4,9.2,12.8,0.599,0.198,0.114,0.033,0.008,0.048
2023,1,North Dakota,61381.0,87921.333333,4314.0,0.0703,60348.6,783926,51.1,48.9,5.9,17.0,10.8,14.6,13.6,9.8,11.2,9.9,7.2,5.5,24.3,36.6,23.3,10.2,2.9,80.8,29.3,4.5,9.8,0.816,0.026,0.044,0.014,0.045,0.054
